clip,early,seizure
Patient_4_test_segment_170.mat,4.31425417221e-07,0.999999568575
Patient_4_test_segment_281.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_449.mat,0.0152819154733,0.984718084527
Patient_4_test_segment_112.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_164.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_301.mat,0.00383304947871,0.996166950521
Patient_4_test_segment_68.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_434.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_71.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_28.mat,0.00567394502253,0.994326054977
Patient_4_test_segment_25.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_62.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_184.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_367.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_43.mat,0.147251630183,0.852748369817
Patient_4_test_segment_304.mat,2.18453466191e-05,0.999978154653
Patient_4_test_segment_244.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_334.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_110.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_344.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_17.mat,0.00567394502253,0.994326054977
Patient_4_test_segment_156.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_46.mat,0.00873529344815,0.991264706552
Patient_4_test_segment_132.mat,0.000449299390064,0.99955070061
Patient_4_test_segment_115.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_338.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_478.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_297.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_363.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_109.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_260.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_121.mat,4.21485485102e-06,0.999995785145
Patient_4_test_segment_311.mat,3.32551186644e-05,0.999966744881
Patient_4_test_segment_209.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_348.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_498.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_14.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_374.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_155.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_190.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_237.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_187.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_256.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_178.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_189.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_214.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_268.mat,8.67582021647e-05,0.999913241798
Patient_4_test_segment_484.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_339.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_470.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_321.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_98.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_319.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_265.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_492.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_519.mat,0.74121421967,0.25878578033
Patient_4_test_segment_11.mat,0.147251630183,0.852748369817
Patient_4_test_segment_336.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_458.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_382.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_70.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_507.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_255.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_54.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_305.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_119.mat,2.18453466191e-05,0.999978154653
Patient_4_test_segment_480.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_10.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_342.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_502.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_306.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_521.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_88.mat,3.32551186644e-05,0.999966744881
Patient_4_test_segment_490.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_122.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_453.mat,0.0187329264384,0.981267073562
Patient_4_test_segment_466.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_291.mat,3.32551186644e-05,0.999966744881
Patient_4_test_segment_153.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_160.mat,4.21485485102e-06,0.999995785145
Patient_4_test_segment_161.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_127.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_75.mat,2.21069621758e-07,0.99999977893
Patient_4_test_segment_516.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_377.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_303.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_49.mat,2.18453466191e-05,0.999978154653
Patient_4_test_segment_372.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_536.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_44.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_176.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_445.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_514.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_78.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_488.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_79.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_385.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_497.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_421.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_364.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_267.mat,0.999999997352,2.64847850968e-09
Patient_4_test_segment_527.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_407.mat,0.999912191389,8.78086111495e-05
Patient_4_test_segment_174.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_134.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_460.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_396.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_215.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_292.mat,0.00567394502253,0.994326054977
Patient_4_test_segment_353.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_477.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_193.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_250.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_66.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_420.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_92.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_350.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_238.mat,2.18453466191e-05,0.999978154653
Patient_4_test_segment_383.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_140.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_118.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_294.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_85.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_316.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_331.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_295.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_97.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_284.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_261.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_73.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_347.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_333.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_183.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_526.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_322.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_200.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_154.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_38.mat,0.00873529344815,0.991264706552
Patient_4_test_segment_515.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_315.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_288.mat,2.21069621758e-07,0.99999977893
Patient_4_test_segment_270.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_84.mat,0.996560404679,0.00343959532141
Patient_4_test_segment_227.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_524.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_230.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_528.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_356.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_211.mat,0.000449299390064,0.99955070061
Patient_4_test_segment_15.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_147.mat,0.00383304947871,0.996166950521
Patient_4_test_segment_31.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_208.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_185.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_29.mat,0.999999998929,1.07069917432e-09
Patient_4_test_segment_197.mat,4.31425417221e-07,0.999999568575
Patient_4_test_segment_413.mat,0.99522260053,0.00477739947031
Patient_4_test_segment_165.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_4.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_360.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_74.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_173.mat,0.0152819154733,0.984718084527
Patient_4_test_segment_418.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_346.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_540.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_136.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_329.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_128.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_476.mat,0.413818788196,0.586181211804
Patient_4_test_segment_537.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_520.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_417.mat,1.0425788538e-05,0.999989574211
Patient_4_test_segment_223.mat,4.21485485102e-06,0.999995785145
Patient_4_test_segment_485.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_361.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_415.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_55.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_57.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_203.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_188.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_232.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_423.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_465.mat,0.967096844293,0.0329031557066
Patient_4_test_segment_48.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_542.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_34.mat,2.09070036773e-07,0.99999979093
Patient_4_test_segment_50.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_401.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_206.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_277.mat,2.09070036773e-07,0.99999979093
Patient_4_test_segment_328.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_204.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_142.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_123.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_247.mat,4.92611040855e-07,0.999999507389
Patient_4_test_segment_239.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_384.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_489.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_370.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_457.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_249.mat,4.31425417221e-07,0.999999568575
Patient_4_test_segment_405.mat,4.21485485102e-06,0.999995785145
Patient_4_test_segment_20.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_467.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_26.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_538.mat,3.32551186644e-05,0.999966744881
Patient_4_test_segment_500.mat,0.00567394502253,0.994326054977
Patient_4_test_segment_530.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_349.mat,8.2255738563e-05,0.999917744261
Patient_4_test_segment_95.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_51.mat,0.00370419694215,0.996295803058
Patient_4_test_segment_355.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_381.mat,3.07543666149e-07,0.999999692456
Patient_4_test_segment_446.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_279.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_282.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_436.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_309.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_226.mat,1.13507755884e-06,0.999998864922
Patient_4_test_segment_278.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_72.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_262.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_522.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_27.mat,3.50755108108e-05,0.999964924489
Patient_4_test_segment_397.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_392.mat,3.32551186644e-05,0.999966744881
Patient_4_test_segment_116.mat,0.0139403111076,0.986059688892
Patient_4_test_segment_373.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_102.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_310.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_252.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_411.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_221.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_533.mat,0.0187329264384,0.981267073562
Patient_4_test_segment_403.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_151.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_429.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_213.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_312.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_168.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_525.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_469.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_523.mat,0.0187329264384,0.981267073562
Patient_4_test_segment_326.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_133.mat,0.00157167609644,0.998428323904
Patient_4_test_segment_150.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_217.mat,0.66805581552,0.33194418448
Patient_4_test_segment_531.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_447.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_451.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_182.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_271.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_325.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_512.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_387.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_21.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_472.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_18.mat,4.21485485102e-06,0.999995785145
Patient_4_test_segment_366.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_341.mat,4.31425417221e-07,0.999999568575
Patient_4_test_segment_402.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_391.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_231.mat,2.21069621758e-07,0.99999977893
Patient_4_test_segment_90.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_461.mat,4.21485485102e-06,0.999995785145
Patient_4_test_segment_13.mat,0.0187329264384,0.981267073562
Patient_4_test_segment_3.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_408.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_159.mat,2.18453466191e-05,0.999978154653
Patient_4_test_segment_22.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_398.mat,0.000449299390064,0.99955070061
Patient_4_test_segment_235.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_16.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_320.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_7.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_394.mat,3.50755108108e-05,0.999964924489
Patient_4_test_segment_125.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_324.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_186.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_39.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_137.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_144.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_229.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_199.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_463.mat,0.046991657298,0.953008342702
Patient_4_test_segment_195.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_30.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_430.mat,0.00567394502253,0.994326054977
Patient_4_test_segment_437.mat,5.40348494793e-05,0.999945965151
Patient_4_test_segment_508.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_32.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_130.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_6.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_82.mat,3.50755108108e-05,0.999964924489
Patient_4_test_segment_272.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_395.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_298.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_517.mat,0.00157167609644,0.998428323904
Patient_4_test_segment_179.mat,0.843669506809,0.156330493191
Patient_4_test_segment_139.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_216.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_314.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_105.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_455.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_117.mat,0.00873529344815,0.991264706552
Patient_4_test_segment_138.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_493.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_225.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_404.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_2.mat,3.32551186644e-05,0.999966744881
Patient_4_test_segment_510.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_340.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_86.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_41.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_362.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_113.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_42.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_345.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_501.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_64.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_438.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_475.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_180.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_473.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_63.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_152.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_163.mat,0.00370419694215,0.996295803058
Patient_4_test_segment_332.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_379.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_378.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_416.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_482.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_448.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_108.mat,0.0187329264384,0.981267073562
Patient_4_test_segment_290.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_283.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_352.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_495.mat,0.999945639451,5.4360548937e-05
Patient_4_test_segment_468.mat,0.0187329264384,0.981267073562
Patient_4_test_segment_1.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_506.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_69.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_371.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_534.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_201.mat,0.00873529344815,0.991264706552
Patient_4_test_segment_491.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_323.mat,0.0187329264384,0.981267073562
Patient_4_test_segment_375.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_19.mat,3.50755108108e-05,0.999964924489
Patient_4_test_segment_474.mat,0.999959466881,4.0533119278e-05
Patient_4_test_segment_380.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_212.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_369.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_376.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_167.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_365.mat,0.00873529344815,0.991264706552
Patient_4_test_segment_337.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_58.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_393.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_126.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_24.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_293.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_307.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_499.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_207.mat,4.31425417221e-07,0.999999568575
Patient_4_test_segment_486.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_220.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_253.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_286.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_275.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_234.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_428.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_228.mat,1.13507755884e-06,0.999998864922
Patient_4_test_segment_513.mat,0.00873529344815,0.991264706552
Patient_4_test_segment_287.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_351.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_106.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_5.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_300.mat,0.000449299390064,0.99955070061
Patient_4_test_segment_343.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_443.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_219.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_251.mat,0.997630171037,0.00236982896313
Patient_4_test_segment_99.mat,4.31425417221e-07,0.999999568575
Patient_4_test_segment_100.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_327.mat,0.0119082347913,0.988091765209
Patient_4_test_segment_390.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_400.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_263.mat,0.952131119324,0.0478688806765
Patient_4_test_segment_264.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_103.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_23.mat,0.0187329264384,0.981267073562
Patient_4_test_segment_192.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_240.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_87.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_194.mat,0.000449299390064,0.99955070061
Patient_4_test_segment_335.mat,0.621920861152,0.378079138848
Patient_4_test_segment_302.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_471.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_96.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_248.mat,2.09070036773e-07,0.99999979093
Patient_4_test_segment_354.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_169.mat,0.67681131326,0.32318868674
Patient_4_test_segment_487.mat,2.09070036773e-07,0.99999979093
Patient_4_test_segment_124.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_61.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_318.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_330.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_114.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_422.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_45.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_12.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_456.mat,3.50755108108e-05,0.999964924489
Patient_4_test_segment_47.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_296.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_285.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_269.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_8.mat,2.09070036773e-07,0.99999979093
Patient_4_test_segment_166.mat,0.00157167609644,0.998428323904
Patient_4_test_segment_53.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_414.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_410.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_129.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_543.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_289.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_440.mat,1.99147694319e-07,0.999999800852
Patient_4_test_segment_67.mat,1.99147694319e-07,0.999999800852
